Item,Location,Payment Method,Transaction ID,Transaction_Date,Sum of Total_Sales,Sum of Quantity,Sum of Price Per Unit
Smoothie,Takeaway,Credit Card,TXN_8741663,2023-01-21 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_8932759,2023-09-01 00:00:00,12,3,4
Smoothie,Takeaway,Credit Card,TXN_8944202,2023-06-08 00:00:00,12,3,4
Smoothie,Takeaway,Credit Card,TXN_9072517,2023-01-09 00:00:00,8,2,4
Smoothie,Takeaway,Credit Card,TXN_9096052,2023-12-28 00:00:00,16,4,4
Smoothie,Takeaway,Credit Card,TXN_9270865,2023-11-06 00:00:00,8,2,4
Smoothie,Takeaway,Credit Card,TXN_9382596,2023-11-18 00:00:00,20,5,4
Smoothie,Takeaway,Credit Card,TXN_9818498,2023-09-01 00:00:00,12,3,4
Smoothie,Takeaway,Credit Card,TXN_9970964,2023-07-07 00:00:00,8,2,4
Smoothie,Takeaway,Credit Card,TXN_9989719,2023-11-26 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_1035504,2023-03-30 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_1260517,2023-04-17 00:00:00,20,5,4
Smoothie,Takeaway,Digital Wallet,TXN_1353266,2023-08-30 00:00:00,4,1,4
Smoothie,Takeaway,Digital Wallet,TXN_1474329,2023-03-02 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_1556708,2023-06-11 00:00:00,4,1,4
Smoothie,Takeaway,Digital Wallet,TXN_1630051,2023-03-17 00:00:00,20,5,4
Smoothie,Takeaway,Digital Wallet,TXN_1985223,2023-09-21 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_2030078,2023-04-10 00:00:00,4,1,4
Smoothie,Takeaway,Digital Wallet,TXN_2377667,2023-10-27 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_2401829,2023-02-07 00:00:00,20,5,4
Smoothie,Takeaway,Digital Wallet,TXN_2474395,2023-12-28 00:00:00,16,4,4
Smoothie,Takeaway,Digital Wallet,TXN_2498488,2023-12-06 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_2504703,2023-01-09 00:00:00,20,5,4
Smoothie,Takeaway,Digital Wallet,TXN_2749289,2023-05-05 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_2810280,2023-06-25 00:00:00,4,1,4
Smoothie,Takeaway,Digital Wallet,TXN_2859077,2023-01-31 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_2917211,2023-11-19 00:00:00,20,5,4
Smoothie,Takeaway,Digital Wallet,TXN_2999220,2023-02-23 00:00:00,16,4,4
Smoothie,Takeaway,Digital Wallet,TXN_3016079,2023-09-24 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_3171673,2023-12-07 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_3427754,2023-08-06 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_3466686,2023-09-03 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_3509609,2023-12-25 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_3602272,2023-02-15 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_3629728,2023-03-11 00:00:00,4,1,4
Smoothie,Takeaway,Digital Wallet,TXN_3746260,2023-08-26 00:00:00,20,5,4
Smoothie,Takeaway,Digital Wallet,TXN_4030519,2023-01-22 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_4179583,2023-06-13 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_4311369,2023-08-18 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_4476076,2023-03-26 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_4617771,2023-09-10 00:00:00,16,4,4
Smoothie,Takeaway,Digital Wallet,TXN_5477578,2023-03-12 00:00:00,,,4
Smoothie,Takeaway,Digital Wallet,TXN_5536056,2023-12-22 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_5537517,2023-10-27 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_5726114,2023-07-14 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_5796131,2023-09-30 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_6046363,2023-03-20 00:00:00,20,5,4
Smoothie,Takeaway,Digital Wallet,TXN_6078834,2023-04-28 00:00:00,4,1,4
Smoothie,Takeaway,Digital Wallet,TXN_6121301,2023-01-07 00:00:00,20,5,4
Smoothie,Takeaway,Digital Wallet,TXN_6268823,2023-04-18 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_6283718,2023-07-20 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_6306555,2023-04-12 00:00:00,4,1,4
Smoothie,Takeaway,Digital Wallet,TXN_6718205,2023-06-30 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_6885561,2023-06-24 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_7246683,2023-05-17 00:00:00,4,1,4
Smoothie,Takeaway,Digital Wallet,TXN_7294526,2023-12-02 00:00:00,20,5,4
Smoothie,Takeaway,Digital Wallet,TXN_7727118,2023-11-04 00:00:00,20,5,4
Smoothie,Takeaway,Digital Wallet,TXN_7791428,2023-10-10 00:00:00,,5,
Smoothie,Takeaway,Digital Wallet,TXN_7924635,2023-02-21 00:00:00,20,5,4
Smoothie,Takeaway,Digital Wallet,TXN_8019335,2023-11-26 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_8062897,2023-10-02 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_8065180,2023-06-07 00:00:00,20,5,4
Smoothie,Takeaway,Digital Wallet,TXN_8365857,2023-10-06 00:00:00,20,5,4
Smoothie,Takeaway,Digital Wallet,TXN_8614868,2023-12-05 00:00:00,20,5,4
Smoothie,Takeaway,Digital Wallet,TXN_8810001,2023-12-23 00:00:00,20,5,4
Smoothie,Takeaway,Digital Wallet,TXN_8853997,2023-10-09 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_8866974,2023-03-14 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_9067752,2023-04-24 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_9159212,2023-01-12 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_9176418,2023-03-02 00:00:00,4,1,4
Smoothie,Takeaway,Digital Wallet,TXN_9201212,2023-06-08 00:00:00,16,4,4
Smoothie,Takeaway,Digital Wallet,TXN_9306482,2023-01-16 00:00:00,8,2,4
Smoothie,Takeaway,Digital Wallet,TXN_9555958,2023-09-30 00:00:00,16,4,4
Smoothie,Takeaway,Digital Wallet,TXN_9617454,2023-08-22 00:00:00,4,1,4
Smoothie,Takeaway,Digital Wallet,TXN_9685326,2023-04-07 00:00:00,12,3,4
Smoothie,Takeaway,Digital Wallet,TXN_9917989,2023-10-20 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_1046659,2023-12-14 00:00:00,12,3,4
Smoothie,Takeaway,UNKNOWN,TXN_1079239,2023-02-08 00:00:00,,1,
Smoothie,Takeaway,UNKNOWN,TXN_1136554,2023-03-26 00:00:00,12,3,4
Smoothie,Takeaway,UNKNOWN,TXN_1185156,2023-03-23 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_1266278,2023-11-03 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_1413310,2023-04-06 00:00:00,12,3,4
Smoothie,Takeaway,UNKNOWN,TXN_1418829,2023-09-19 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_1473693,2023-05-14 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_1476066,2023-10-19 00:00:00,8,2,4
Smoothie,Takeaway,UNKNOWN,TXN_1666190,2023-07-28 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_1701500,2023-01-05 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_1909796,2023-07-12 00:00:00,8,2,4
Smoothie,Takeaway,UNKNOWN,TXN_1948437,2023-11-03 00:00:00,8,2,4
Smoothie,Takeaway,UNKNOWN,TXN_2002730,2023-09-27 00:00:00,8,2,4
Smoothie,Takeaway,UNKNOWN,TXN_2058243,2023-03-19 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_2070818,2023-06-05 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_2111293,2023-05-29 00:00:00,12,3,4
Smoothie,Takeaway,UNKNOWN,TXN_2199236,2023-10-06 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_2301001,2023-01-06 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_2367947,2023-05-13 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_2425755,2023-09-14 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_2530938,2023-04-27 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_2629420,2023-01-16 00:00:00,8,2,4
Smoothie,Takeaway,UNKNOWN,TXN_2655815,2023-06-08 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_2710603,2023-02-02 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_2726254,2023-06-08 00:00:00,,3,
Smoothie,Takeaway,UNKNOWN,TXN_2793054,2023-04-29 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_3061405,2023-12-01 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_3131761,2023-10-18 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_3193321,2023-08-15 00:00:00,12,3,4
Smoothie,Takeaway,UNKNOWN,TXN_3219263,2023-03-31 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_3337203,2023-11-16 00:00:00,12,3,4
Smoothie,Takeaway,UNKNOWN,TXN_3410971,2023-01-02 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_3526255,2023-06-23 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_3663592,2023-08-26 00:00:00,8,2,4
Smoothie,Takeaway,UNKNOWN,TXN_3979966,2023-08-23 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_4048203,2023-12-13 00:00:00,8,2,4
Smoothie,Takeaway,UNKNOWN,TXN_4076575,2023-01-18 00:00:00,12,3,4
Smoothie,Takeaway,UNKNOWN,TXN_4112230,2023-11-19 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_4146452,2023-05-31 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_4269933,2023-03-28 00:00:00,8,2,4
Smoothie,Takeaway,UNKNOWN,TXN_4290475,2023-04-20 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_4361614,2023-04-28 00:00:00,8,2,4
Smoothie,Takeaway,UNKNOWN,TXN_4364091,2023-04-14 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_4483585,2023-12-26 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_4507630,2023-05-11 00:00:00,8,2,4
Smoothie,Takeaway,UNKNOWN,TXN_4526296,2023-11-23 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_4809548,2023-11-04 00:00:00,12,3,4
Smoothie,Takeaway,UNKNOWN,TXN_4916936,2023-06-04 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_4944024,2023-09-26 00:00:00,8,2,4
Smoothie,Takeaway,UNKNOWN,TXN_4968258,2023-05-14 00:00:00,8,2,4
Smoothie,Takeaway,UNKNOWN,TXN_4971093,2023-03-27 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_5092646,2023-05-08 00:00:00,8,2,4
Smoothie,Takeaway,UNKNOWN,TXN_5141000,2023-06-16 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_5151706,2023-03-01 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_5176767,2023-05-03 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_5368297,2023-10-04 00:00:00,8,2,4
Smoothie,Takeaway,UNKNOWN,TXN_5591155,2023-05-14 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_5602640,2023-04-01 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_5791605,2023-05-17 00:00:00,12,3,4
Smoothie,Takeaway,UNKNOWN,TXN_6047710,2023-06-16 00:00:00,12,3,4
Smoothie,Takeaway,UNKNOWN,TXN_6154626,2023-05-06 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_6187752,2023-12-24 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_6571440,2023-01-18 00:00:00,8,2,4
Smoothie,Takeaway,UNKNOWN,TXN_6587399,2023-08-08 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_7202644,2023-08-01 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_7272945,2023-04-13 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_7347515,2023-04-25 00:00:00,12,3,4
Smoothie,Takeaway,UNKNOWN,TXN_7538763,2023-11-18 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_7785034,2023-11-09 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_7909509,2023-10-10 00:00:00,12,3,4
Smoothie,Takeaway,UNKNOWN,TXN_7916758,2023-10-14 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_7965585,2023-01-30 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_8103439,2023-11-30 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_8424417,2023-10-21 00:00:00,,2,
Smoothie,Takeaway,UNKNOWN,TXN_8487057,2023-06-01 00:00:00,20,5,4
Smoothie,Takeaway,UNKNOWN,TXN_8666003,2023-06-09 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_8730549,2023-02-04 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_8763180,2023-04-16 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_8821579,2023-12-06 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_9038745,2023-06-25 00:00:00,12,3,4
Smoothie,Takeaway,UNKNOWN,TXN_9131153,2023-11-17 00:00:00,12,3,4
Smoothie,Takeaway,UNKNOWN,TXN_9358958,2023-05-08 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_9370304,2023-09-01 00:00:00,,4,
Smoothie,Takeaway,UNKNOWN,TXN_9618563,2023-02-24 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_9809696,2023-01-05 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_9871036,2023-07-02 00:00:00,4,1,4
Smoothie,Takeaway,UNKNOWN,TXN_9871971,2023-10-06 00:00:00,12,3,4
Smoothie,Takeaway,UNKNOWN,TXN_9890734,2023-04-17 00:00:00,16,4,4
Smoothie,Takeaway,UNKNOWN,TXN_9971927,2023-08-07 00:00:00,12,3,4
Tea,Takeaway,Cash,TXN_1235828,2023-02-19 00:00:00,8,4,2
Tea,Takeaway,Cash,TXN_1503903,2023-03-20 00:00:00,2,1,2
Tea,Takeaway,Cash,TXN_1984774,2023-11-13 00:00:00,6,3,2
Tea,Takeaway,Cash,TXN_2106437,2023-08-01 00:00:00,2,1,2
Tea,Takeaway,Cash,TXN_2178964,2023-12-25 00:00:00,8,4,2
Tea,Takeaway,Cash,TXN_2252586,2023-09-08 00:00:00,6,3,2
Tea,Takeaway,Cash,TXN_2378096,2023-09-22 00:00:00,6,3,2
Tea,Takeaway,Cash,TXN_2534831,2023-08-19 00:00:00,10,5,2
Tea,Takeaway,Cash,TXN_3060286,2023-08-10 00:00:00,4,2,2
Tea,Takeaway,Cash,TXN_3247340,2023-12-25 00:00:00,6,3,2
Tea,Takeaway,Cash,TXN_3341779,2023-07-30 00:00:00,6,3,2
Tea,Takeaway,Cash,TXN_3645674,2023-07-18 00:00:00,8,4,2
Tea,Takeaway,Cash,TXN_3669990,2023-01-27 00:00:00,4,2,2
Tea,Takeaway,Cash,TXN_3670476,2023-03-25 00:00:00,6,3,2
Tea,Takeaway,Cash,TXN_3919995,2023-01-26 00:00:00,6,3,2
Tea,Takeaway,Cash,TXN_4033802,2023-03-02 00:00:00,6,3,2
Tea,Takeaway,Cash,TXN_4064310,2023-07-24 00:00:00,8,4,2
Tea,Takeaway,Cash,TXN_4139983,2023-10-16 00:00:00,10,5,2
Tea,Takeaway,Cash,TXN_4157300,2023-09-23 00:00:00,8,4,2
Tea,Takeaway,Cash,TXN_4590013,2023-04-19 00:00:00,10,5,2
Tea,Takeaway,Cash,TXN_4811225,2023-11-01 00:00:00,10,5,2
Tea,Takeaway,Cash,TXN_5056971,2023-08-22 00:00:00,8,4,2
Tea,Takeaway,Cash,TXN_5087453,2023-04-09 00:00:00,6,3,2
Tea,Takeaway,Cash,TXN_5171332,2023-02-05 00:00:00,10,5,2
Tea,Takeaway,Cash,TXN_5260646,2023-11-18 00:00:00,8,4,2
Tea,Takeaway,Cash,TXN_5300938,2023-10-30 00:00:00,10,5,2
Tea,Takeaway,Cash,TXN_5360210,2023-06-29 00:00:00,10,5,2
Tea,Takeaway,Cash,TXN_5776252,2023-08-11 00:00:00,8,4,2
Tea,Takeaway,Cash,TXN_6036409,2023-02-16 00:00:00,10,5,2
Tea,Takeaway,Cash,TXN_6037144,2023-09-02 00:00:00,6,3,2
Tea,Takeaway,Cash,TXN_6430534,2023-01-29 00:00:00,10,5,2
Tea,Takeaway,Cash,TXN_6472656,2023-11-25 00:00:00,6,3,2
Tea,Takeaway,Cash,TXN_6541284,2023-03-01 00:00:00,8,4,2
Tea,Takeaway,Cash,TXN_6571385,2023-01-06 00:00:00,8,4,2
Tea,Takeaway,Cash,TXN_6618160,2023-03-13 00:00:00,10,5,2
Tea,Takeaway,Cash,TXN_6817795,2023-09-12 00:00:00,2,1,2
Tea,Takeaway,Cash,TXN_7272630,2023-03-24 00:00:00,8,4,2
Tea,Takeaway,Cash,TXN_7308096,2023-08-13 00:00:00,4,2,2
Tea,Takeaway,Cash,TXN_7414587,2023-03-22 00:00:00,6,3,2
Tea,Takeaway,Cash,TXN_7454894,2023-07-25 00:00:00,,,2
Tea,Takeaway,Cash,TXN_7511351,2023-10-07 00:00:00,8,4,2
Tea,Takeaway,Cash,TXN_7645464,2023-08-17 00:00:00,10,5,2
Tea,Takeaway,Cash,TXN_7677750,2023-12-24 00:00:00,4,2,2
Tea,Takeaway,Cash,TXN_7938279,2023-03-17 00:00:00,6,3,2
Tea,Takeaway,Cash,TXN_8016623,2023-05-09 00:00:00,4,2,2
Tea,Takeaway,Cash,TXN_8022689,2023-06-15 00:00:00,2,1,2
Tea,Takeaway,Cash,TXN_8066743,2023-11-13 00:00:00,6,3,2
Tea,Takeaway,Cash,TXN_8164332,2023-04-22 00:00:00,8,4,2
Tea,Takeaway,Cash,TXN_8207244,2023-05-04 00:00:00,10,5,2
Tea,Takeaway,Cash,TXN_8445753,2023-04-07 00:00:00,8,4,2
Tea,Takeaway,Cash,TXN_8734476,2023-09-12 00:00:00,2,1,2
Tea,Takeaway,Cash,TXN_8736069,2023-07-06 00:00:00,10,5,2
Tea,Takeaway,Cash,TXN_8885727,2023-10-05 00:00:00,4,2,2
Tea,Takeaway,Cash,TXN_9081088,2023-02-27 00:00:00,4,2,2
Tea,Takeaway,Cash,TXN_9246986,2023-09-08 00:00:00,8,4,2
Tea,Takeaway,Cash,TXN_9694799,2023-04-14 00:00:00,6,3,2
Tea,Takeaway,Cash,TXN_9773606,2023-12-04 00:00:00,4,2,2
Tea,Takeaway,Cash,TXN_9894745,2023-08-28 00:00:00,,,2
Tea,Takeaway,Cash,TXN_9992148,2023-01-14 00:00:00,6,3,2
Tea,Takeaway,Credit Card,TXN_1278539,2023-04-04 00:00:00,2,1,2
Tea,Takeaway,Credit Card,TXN_1866028,2023-06-12 00:00:00,10,5,2
Tea,Takeaway,Credit Card,TXN_1950187,2023-04-13 00:00:00,4,2,2
Tea,Takeaway,Credit Card,TXN_2154866,2023-08-11 00:00:00,4,2,2
Tea,Takeaway,Credit Card,TXN_2182790,2023-05-05 00:00:00,10,5,2
Tea,Takeaway,Credit Card,TXN_2262398,2023-09-12 00:00:00,2,1,2
Tea,Takeaway,Credit Card,TXN_2285849,2023-09-10 00:00:00,4,2,2
Tea,Takeaway,Credit Card,TXN_2294603,2023-09-02 00:00:00,2,1,2
Tea,Takeaway,Credit Card,TXN_2345373,2023-02-20 00:00:00,6,3,2
Tea,Takeaway,Credit Card,TXN_2417271,2023-02-01 00:00:00,8,4,2
Tea,Takeaway,Credit Card,TXN_2515796,2023-02-06 00:00:00,6,3,2
Tea,Takeaway,Credit Card,TXN_2556999,2023-08-14 00:00:00,2,1,2
Tea,Takeaway,Credit Card,TXN_2764962,2023-08-13 00:00:00,4,2,2
Tea,Takeaway,Credit Card,TXN_2785654,2023-02-21 00:00:00,2,1,2
Tea,Takeaway,Credit Card,TXN_2864951,2023-10-09 00:00:00,10,5,2
Tea,Takeaway,Credit Card,TXN_3190959,2023-12-16 00:00:00,4,2,2
Tea,Takeaway,Credit Card,TXN_3706457,2023-07-18 00:00:00,10,5,2
Tea,Takeaway,Credit Card,TXN_3785678,2023-03-13 00:00:00,2,1,2
Tea,Takeaway,Credit Card,TXN_3964550,2023-06-09 00:00:00,6,3,2
Tea,Takeaway,Credit Card,TXN_3984842,2023-03-22 00:00:00,8,4,2
Tea,Takeaway,Credit Card,TXN_4107857,2023-01-29 00:00:00,2,1,2
Tea,Takeaway,Credit Card,TXN_4548466,2023-11-30 00:00:00,8,4,2
Tea,Takeaway,Credit Card,TXN_4664329,2023-01-06 00:00:00,4,2,2
Tea,Takeaway,Credit Card,TXN_4982165,2023-04-12 00:00:00,2,1,2
Tea,Takeaway,Credit Card,TXN_5039782,2023-06-21 00:00:00,6,3,2
Tea,Takeaway,Credit Card,TXN_5282529,2023-04-13 00:00:00,10,5,2
Tea,Takeaway,Credit Card,TXN_5534944,2023-01-26 00:00:00,10,5,2
Tea,Takeaway,Credit Card,TXN_5624860,2023-08-22 00:00:00,6,3,2
Tea,Takeaway,Credit Card,TXN_5662517,2023-01-05 00:00:00,,2,
Tea,Takeaway,Credit Card,TXN_5790695,2023-04-24 00:00:00,10,5,2
Tea,Takeaway,Credit Card,TXN_5856820,2023-07-18 00:00:00,4,2,2
Tea,Takeaway,Credit Card,TXN_5963316,2023-06-25 00:00:00,4,2,2
Tea,Takeaway,Credit Card,TXN_6064232,2023-04-09 00:00:00,4,2,2
Tea,Takeaway,Credit Card,TXN_6287890,2023-02-07 00:00:00,10,5,2
Tea,Takeaway,Credit Card,TXN_6386388,2023-05-21 00:00:00,6,3,2
Tea,Takeaway,Credit Card,TXN_6405258,2023-08-10 00:00:00,4,2,2
Tea,Takeaway,Credit Card,TXN_6410244,2023-01-06 00:00:00,8,4,2
Tea,Takeaway,Credit Card,TXN_6640488,2023-04-01 00:00:00,6,3,2
Tea,Takeaway,Credit Card,TXN_6670371,2023-05-01 00:00:00,6,3,2
Tea,Takeaway,Credit Card,TXN_6725579,2023-02-21 00:00:00,4,2,2
Tea,Takeaway,Credit Card,TXN_6845225,2023-02-21 00:00:00,8,4,2
Tea,Takeaway,Credit Card,TXN_6913384,2023-09-18 00:00:00,6,3,2
Tea,Takeaway,Credit Card,TXN_7176851,2023-11-20 00:00:00,8,4,2
Tea,Takeaway,Credit Card,TXN_7454416,2023-12-07 00:00:00,2,1,2
Tea,Takeaway,Credit Card,TXN_7766134,2023-01-05 00:00:00,2,1,2
Tea,Takeaway,Credit Card,TXN_7786787,2023-07-08 00:00:00,2,1,2
Tea,Takeaway,Credit Card,TXN_7864080,2023-11-12 00:00:00,10,5,2
Tea,Takeaway,Credit Card,TXN_7874772,2023-04-26 00:00:00,2,1,2
Tea,Takeaway,Credit Card,TXN_8157817,2023-08-30 00:00:00,4,2,2
Tea,Takeaway,Credit Card,TXN_8164119,2023-01-07 00:00:00,6,3,2
Tea,Takeaway,Credit Card,TXN_8187656,2023-05-01 00:00:00,8,4,2
Tea,Takeaway,Credit Card,TXN_8367716,2023-02-03 00:00:00,4,2,2
Tea,Takeaway,Credit Card,TXN_8659330,2023-08-20 00:00:00,8,4,2
Tea,Takeaway,Credit Card,TXN_8700451,2023-12-12 00:00:00,10,5,2
Tea,Takeaway,Credit Card,TXN_8735820,2023-12-08 00:00:00,4,2,2
Tea,Takeaway,Credit Card,TXN_8792638,2023-07-02 00:00:00,6,3,2
Tea,Takeaway,Credit Card,TXN_9047278,2023-06-20 00:00:00,8,4,2
Tea,Takeaway,Credit Card,TXN_9120328,2023-10-22 00:00:00,10,5,2
Tea,Takeaway,Credit Card,TXN_9157625,2023-02-10 00:00:00,10,5,2
Tea,Takeaway,Credit Card,TXN_9444736,2023-04-23 00:00:00,10,5,2
Tea,Takeaway,Credit Card,TXN_9667721,2023-04-29 00:00:00,10,5,2
Tea,Takeaway,Credit Card,TXN_9693344,2023-01-15 00:00:00,8,4,2
Tea,Takeaway,Credit Card,TXN_9728414,2023-01-11 00:00:00,2,1,2
Tea,Takeaway,Digital Wallet,TXN_1142233,2023-09-01 00:00:00,10,5,2
Tea,Takeaway,Digital Wallet,TXN_1252575,2023-10-16 00:00:00,2,1,2
Tea,Takeaway,Digital Wallet,TXN_1294101,2023-03-31 00:00:00,10,5,2
Tea,Takeaway,Digital Wallet,TXN_1372003,2023-10-13 00:00:00,8,4,2
Tea,Takeaway,Digital Wallet,TXN_1792405,2023-07-06 00:00:00,6,3,2
Tea,Takeaway,Digital Wallet,TXN_1869814,2023-05-24 00:00:00,2,1,2
Tea,Takeaway,Digital Wallet,TXN_1899114,2023-04-05 00:00:00,6,3,2
Tea,Takeaway,Digital Wallet,TXN_1967032,2023-01-12 00:00:00,2,1,2
Tea,Takeaway,Digital Wallet,TXN_2000400,2023-09-29 00:00:00,10,5,2
Tea,Takeaway,Digital Wallet,TXN_2451247,2023-02-14 00:00:00,8,4,2
Tea,Takeaway,Digital Wallet,TXN_2485272,2023-06-30 00:00:00,8,4,2
Tea,Takeaway,Digital Wallet,TXN_2798420,2023-03-17 00:00:00,10,5,2
Tea,Takeaway,Digital Wallet,TXN_2840861,2023-05-31 00:00:00,4,2,2
Tea,Takeaway,Digital Wallet,TXN_2845506,2023-12-30 00:00:00,4,2,2
Tea,Takeaway,Digital Wallet,TXN_2905118,2023-03-04 00:00:00,10,5,2
Tea,Takeaway,Digital Wallet,TXN_2936975,2023-10-05 00:00:00,2,1,2
Tea,Takeaway,Digital Wallet,TXN_2954575,2023-11-14 00:00:00,4,2,2
Tea,Takeaway,Digital Wallet,TXN_3023841,2023-04-29 00:00:00,6,3,2
Tea,Takeaway,Digital Wallet,TXN_3046108,2023-01-15 00:00:00,10,5,2
Tea,Takeaway,Digital Wallet,TXN_3277936,2023-06-21 00:00:00,4,2,2
Tea,Takeaway,Digital Wallet,TXN_3321395,2023-07-08 00:00:00,,,2
Tea,Takeaway,Digital Wallet,TXN_3546303,2023-09-11 00:00:00,4,2,2
Tea,Takeaway,Digital Wallet,TXN_3595735,2023-03-26 00:00:00,8,4,2
